"Date","heure","co_centenario","no2_centenario","pm10_centenario","co_cordoba","no2_cordoba","pm10_cordoba","co_la_boca","no2_la_boca","pm10_la_boca"
17825,12,0.28,NA,11,0.52,NA,11,0.07,11,14
17825,13,0.31,NA,11,0.55,NA,12,0.09,14,14
17825,14,0.34,NA,11,0.55,NA,12,0.11,16,15
17825,15,0.37,NA,11,0.55,NA,12,0.13,19,14
17825,16,0.38,NA,11,0.54,NA,12,0.14,11,15
17825,17,0.44,NA,12,0.53,NA,12,0.17,18,15
17825,18,0.52,NA,12,0.59,NA,13,0.19,24,15
17825,19,0.59,NA,12,0.6,NA,13,0.22,23,14
17825,20,0.62,NA,12,0.57,NA,13,0.24,25,14
17825,21,0.69,NA,12,0.58,NA,12,0.26,25,13
17825,22,0.75,NA,12,0.61,NA,12,0.29,26,13
17825,23,0.86,NA,12,0.69,NA,12,0.33,24,14
17825,24,0.95,NA,12,0.78,NA,13,0.42,23,14
17826,1,1.01,NA,14,0.83,NA,14,0.49,22,16
17826,2,1.03,NA,15,0.86,NA,15,0.57,22,18
17826,3,1.07,NA,17,0.91,NA,17,0.62,18,20
17826,4,1.09,NA,18,0.95,NA,18,0.66,17,22
17826,5,1.05,NA,19,0.95,NA,20,0.66,18,23
17826,6,0.99,NA,20,0.94,NA,21,0.65,19,23
17826,7,0.92,NA,21,0.91,NA,22,0.63,23,24
17826,8,0.88,NA,22,0.92,NA,23,0.57,22,26
17826,9,0.83,NA,23,0.92,NA,23,0.49,21,26
17826,10,0.75,NA,24,0.89,NA,24,0.39,17,27
17826,11,0.68,NA,25,0.85,NA,25,0.3,21,27
17826,12,0.64,NA,25,0.86,NA,26,0.23,18,27
17826,13,0.63,NA,25,0.86,NA,26,0.18,15,27
17826,14,0.62,NA,25,0.89,NA,26,0.15,13,27
17826,15,0.58,NA,25,0.89,NA,26,0.11,9,26
17826,16,0.52,NA,25,0.86,NA,26,NA,10,27
17826,17,0.47,NA,25,0.86,NA,27,NA,17,28
17826,18,0.45,NA,25,0.81,NA,29,NA,27,30
17826,19,0.44,NA,25,0.78,NA,30,NA,34,30
17826,20,0.43,NA,25,0.73,NA,31,NA,36,31
17826,21,0.43,NA,25,0.73,NA,31,NA,40,32
17826,22,0.46,NA,26,0.73,NA,32,NA,39,32
17826,23,0.47,NA,26,0.72,NA,32,0.19,29,32
17826,24,0.47,NA,27,0.65,NA,34,0.17,22,32
17827,1,0.46,NA,26,0.6,NA,34,0.16,22,30
17827,2,0.44,NA,25,0.58,NA,33,0.15,20,28
17827,3,0.41,NA,23,0.56,NA,31,0.13,9,26
17827,4,0.37,NA,22,0.52,NA,29,0.12,7,25
17827,5,0.32,NA,21,0.48,NA,28,0.09,7,24
17827,6,0.27,NA,20,0.41,NA,28,0.05,15,23
17827,7,0.24,NA,19,0.39,NA,28,0.05,19,22
17827,8,0.23,NA,19,0.44,NA,27,0.06,16,21
17827,9,0.25,NA,18,0.48,NA,27,0.07,18,21
17827,10,0.26,NA,18,0.51,NA,28,0.09,18,22
17827,11,0.28,NA,18,0.55,NA,28,0.09,15,23
17827,12,0.29,NA,18,0.59,NA,28,0.09,15,22
17827,13,0.31,NA,18,0.62,NA,28,0.1,NA,23
17827,14,0.33,NA,18,0.64,NA,28,0.14,NA,24
17827,15,0.34,NA,18,0.64,NA,28,0.17,17,25
17827,16,0.34,NA,18,0.62,NA,28,0.19,14,24
17827,17,0.33,NA,18,0.59,NA,27,0.23,17,23
17827,18,0.33,NA,18,0.62,NA,26,0.26,18,22
17827,19,0.33,NA,18,0.64,NA,25,0.31,17,22
17827,20,0.34,NA,18,0.64,NA,25,0.36,18,22
17827,21,0.34,NA,18,0.63,NA,24,0.34,13,21
17827,22,0.34,NA,18,0.62,NA,24,0.33,11,21
17827,23,0.34,NA,18,0.59,NA,25,0.32,20,20
17827,24,0.33,NA,17,0.57,NA,23,0.31,20,20
17828,1,0.31,NA,16,0.54,NA,22,0.29,10,20
17828,2,0.29,NA,16,0.49,NA,23,0.26,16,20
17828,3,0.27,NA,16,0.44,NA,23,0.23,15,20
17828,4,0.25,NA,17,0.41,NA,23,0.2,11,20
17828,5,0.23,NA,17,0.37,NA,23,0.2,9,21
17828,6,0.21,NA,17,0.34,NA,23,0.2,19,21
17828,7,0.2,NA,17,0.33,NA,23,0.21,21,22
17828,8,0.21,NA,17,0.35,NA,23,0.23,27,22
17828,9,0.25,NA,17,0.36,NA,24,0.25,24,23
17828,10,0.28,NA,17,0.37,NA,23,0.29,31,22
17828,11,0.33,NA,16,0.39,NA,22,0.32,30,23
17828,12,0.36,NA,16,0.45,NA,22,0.35,24,22
17828,13,0.39,NA,15,0.48,NA,21,0.37,22,21
17828,14,0.41,NA,15,0.51,NA,21,0.39,25,21
17828,15,0.44,NA,15,0.55,NA,20,0.4,24,20
17828,16,0.45,NA,15,0.58,NA,20,0.4,26,20
17828,17,0.44,NA,14,0.63,NA,20,0.42,29,20
17828,18,0.43,NA,14,0.65,NA,20,0.42,28,20
17828,19,0.43,NA,14,0.68,NA,19,0.42,28,19
17828,20,0.44,NA,14,0.66,NA,19,0.42,27,19
17828,21,0.45,NA,13,0.68,NA,19,0.42,26,20
17828,22,0.47,NA,13,0.69,NA,18,0.42,28,20
17828,23,0.47,NA,13,0.68,NA,18,0.4,18,20
17828,24,0.5,NA,13,0.68,NA,17,0.42,25,20
17829,1,0.51,NA,14,0.68,NA,18,0.44,22,21
17829,2,0.51,NA,14,0.7,NA,19,0.43,23,22
17829,3,0.49,NA,15,0.68,NA,20,0.41,18,22
17829,4,0.46,NA,16,0.67,NA,20,0.39,16,22
17829,5,0.43,NA,17,0.63,NA,20,0.38,19,22
17829,6,0.41,NA,17,0.63,NA,20,0.38,22,22
17829,7,0.42,NA,17,0.69,NA,20,0.42,19,22
17829,8,0.46,NA,17,0.77,NA,21,0.43,20,22
17829,9,0.53,NA,18,0.81,NA,21,0.43,19,23
17829,10,0.56,NA,19,0.84,NA,23,0.43,20,23
17829,11,0.58,NA,20,0.92,NA,25,0.44,20,24
17829,12,0.63,NA,20,1,NA,26,0.44,15,24
17829,13,0.68,NA,21,1.1,NA,27,0.45,12,24
17829,14,0.68,15,21,1.17,NA,27,0.44,13,24
17829,15,0.65,18,22,1.22,NA,28,0.41,17,25
17829,16,0.57,22,23,1.17,NA,29,0.38,22,25
17829,17,0.48,23,23,1.16,NA,30,0.35,18,25
17829,18,0.44,24,24,1.19,NA,31,0.35,22,26
17829,19,0.42,23,24,1.16,NA,33,0.37,26,27
17829,20,0.43,24,24,1.13,NA,34,0.37,25,27
17829,21,0.43,23,25,1.06,NA,34,0.38,25,27
17829,22,0.45,24,25,1,NA,34,0.39,25,26
17829,23,0.45,20,25,0.91,NA,34,0.39,22,26
17829,24,0.44,18,25,0.89,NA,34,0.37,22,26
17830,1,0.46,16,23,0.8,NA,32,0.36,11,25
17830,2,0.48,19,22,0.71,NA,32,0.34,25,24
17830,3,0.53,24,22,0.66,NA,31,0.33,30,24
17830,4,0.57,24,22,0.63,NA,31,0.34,22,25
17830,5,0.59,20,21,0.61,NA,32,0.34,16,25
17830,6,0.6,17,21,0.58,NA,32,0.33,23,25
17830,7,0.65,22,21,0.6,NA,32,0.34,25,25
17830,8,0.76,24,21,0.64,NA,31,0.36,20,24
17830,9,0.86,24,20,0.71,NA,31,0.38,20,23
17830,10,0.93,20,19,0.78,NA,30,0.38,19,22
17830,11,0.94,18,19,0.84,NA,29,0.37,16,21
17830,12,0.95,16,18,0.9,NA,28,0.35,10,21
17830,13,0.96,14,18,0.98,NA,28,0.35,13,21
17830,14,0.98,14,19,1.06,NA,29,0.35,17,21
17830,15,0.97,13,18,1.08,NA,28,0.35,22,21
17830,16,0.93,20,19,1.04,NA,28,0.33,22,22
17830,17,0.85,15,18,0.99,NA,29,0.34,22,22
17830,18,0.79,13,18,0.95,NA,27,0.37,22,22
17830,19,0.76,13,18,0.9,NA,26,0.4,17,22
17830,20,0.75,17,17,0.86,NA,24,0.41,24,21
17830,21,0.77,20,17,0.83,NA,24,0.42,24,21
17830,22,0.82,21,17,0.77,NA,25,0.43,26,21
17830,23,0.87,19,17,0.76,NA,25,0.45,28,21
17830,24,0.91,19,18,0.78,NA,25,0.46,28,21
17831,1,0.89,18,19,0.79,NA,26,0.44,26,22
17831,2,0.88,18,20,0.8,NA,27,0.42,27,22
17831,3,0.85,16,20,0.81,NA,27,0.4,25,22
17831,4,0.8,14,20,0.79,NA,27,0.4,20,22
17831,5,0.73,14,19,0.75,NA,27,0.39,14,21
17831,6,0.64,14,19,0.73,NA,27,0.38,24,21
17831,7,0.55,15,19,0.7,NA,26,0.38,23,21
17831,8,0.45,17,19,0.69,NA,25,0.37,25,21
17831,9,0.43,18,18,0.68,NA,24,0.37,14,20
17831,10,0.39,11,18,0.66,NA,22,0.35,8,20
17831,11,0.38,10,18,0.64,NA,22,0.33,13,19
17831,12,0.37,12,18,0.66,NA,21,0.33,16,19
17831,13,0.37,13,18,0.68,NA,21,0.32,15,19
17831,14,0.37,9,18,0.7,NA,20,0.32,15,21
17831,15,0.36,9,18,0.72,NA,19,0.3,15,20
17831,16,0.35,10,17,0.71,NA,18,0.29,12,19
17831,17,0.33,9,17,0.71,NA,16,0.29,12,18
17831,18,0.33,9,17,0.73,NA,16,0.29,14,18
17831,19,0.32,9,17,0.75,NA,17,0.3,14,18
17831,20,0.33,12,17,0.77,NA,17,0.31,24,18
17831,21,0.34,13,17,0.79,NA,16,0.32,22,17
17831,22,0.35,13,16,0.81,NA,15,0.33,21,17
17831,23,0.36,14,16,0.82,NA,15,0.32,10,17
17831,24,0.37,14,15,0.84,NA,14,0.32,21,16
17832,1,0.38,10,14,0.83,NA,14,0.33,20,16
17832,2,0.39,10,14,0.79,NA,13,0.34,16,16
17832,3,0.39,9,13,0.73,NA,12,0.34,7,15
17832,4,0.38,9,13,0.67,NA,12,0.32,6,14
17832,5,0.36,8,12,0.61,NA,11,0.31,9,14
17832,6,0.34,12,12,0.55,NA,11,0.31,13,14
17832,7,0.33,14,12,0.49,NA,12,0.32,17,14
17832,8,0.32,9,12,0.41,NA,11,0.32,10,13
17832,9,0.31,5,12,0.37,NA,11,0.31,6,13
17832,10,0.3,5,11,0.34,NA,11,0.3,7,13
17832,11,0.29,4,12,0.32,NA,11,0.29,7,13
17832,12,0.3,6,11,0.31,NA,11,0.3,10,14
17832,13,0.3,6,11,0.3,NA,11,0.3,11,13
17832,14,0.3,5,12,0.28,NA,10,0.29,9,12
17832,15,0.28,6,13,0.27,NA,10,0.28,11,12
17832,16,0.27,6,12,0.28,NA,10,0.28,14,13
17832,17,0.27,10,13,0.3,NA,10,0.29,17,13
17832,18,0.28,11,12,0.33,NA,12,0.3,21,14
17832,19,0.3,15,13,0.36,NA,12,0.32,25,15
17832,20,0.31,15,13,0.4,NA,13,0.34,26,15
17832,21,0.33,13,13,0.43,NA,13,0.36,21,15
17832,22,0.35,13,13,0.46,NA,14,0.37,20,16
17832,23,0.36,12,13,0.47,NA,14,0.39,23,16
17832,24,0.38,10,13,0.49,NA,14,0.39,18,16
17833,1,0.39,13,14,0.5,NA,14,0.38,19,16
17833,2,0.38,10,14,0.48,NA,14,0.38,10,16
17833,3,0.36,11,14,0.47,NA,14,0.36,12,16
17833,4,0.33,6,13,0.43,NA,13,0.33,13,16
17833,5,0.29,5,13,0.4,NA,13,0.31,9,16
17833,6,0.27,8,14,0.38,NA,13,0.3,21,16
17833,7,0.26,11,13,0.36,NA,13,0.31,21,17
17833,8,0.26,11,13,0.34,NA,13,0.32,19,18
17833,9,0.27,11,14,0.31,NA,13,0.34,24,19
17833,10,0.28,11,14,0.3,NA,13,0.36,19,20
17833,11,0.3,11,14,0.3,NA,14,0.37,18,21
17833,12,0.32,11,14,0.29,NA,14,0.37,17,22
17833,13,0.35,11,15,0.29,NA,14,0.38,16,22
17833,14,0.37,11,14,0.3,NA,15,0.39,16,23
17833,15,0.37,11,13,0.29,NA,16,0.39,18,24
17833,16,0.38,14,14,0.3,NA,17,0.39,23,24
17833,17,0.38,14,13,0.31,NA,17,0.38,25,25
17833,18,0.39,15,14,0.32,NA,17,0.41,27,25
17833,19,0.4,20,14,0.38,NA,18,0.43,30,25
17833,20,0.42,27,14,0.45,NA,18,0.45,30,26
17833,21,0.46,27,14,0.51,NA,18,0.47,27,26
17833,22,0.5,25,15,0.54,NA,19,0.49,26,27
17833,23,0.52,17,15,0.55,NA,18,0.49,15,27
17833,24,0.5,9,15,0.53,NA,18,0.47,12,27
17834,1,0.48,8,15,0.53,NA,18,0.45,14,27
17834,2,0.46,6,15,0.52,NA,18,0.41,13,28
17834,3,0.42,4,15,0.46,NA,18,0.37,6,28
17834,4,0.37,4,15,0.38,NA,19,0.34,7,28
17834,5,0.31,4,15,0.33,NA,19,0.31,8,29
17834,6,0.25,7,15,0.29,NA,20,0.28,18,29
17834,7,0.22,14,15,0.29,NA,20,0.3,23,29
17834,8,0.26,20,15,0.32,NA,20,0.34,27,29
17834,9,0.33,21,16,0.34,37,21,0.38,26,29
17834,10,0.38,16,16,0.36,30,23,0.42,29,28
17834,11,0.43,18,15,0.39,34,24,0.46,29,28
17834,12,0.48,18,15,0.41,33,24,0.5,26,28
17834,13,0.54,17,15,0.44,NA,24,0.54,25,28
17834,14,0.58,13,15,0.46,NA,24,0.57,21,27
17834,15,0.61,15,14,0.48,20,24,0.58,27,26
17834,16,0.6,18,14,0.48,22,22,0.56,27,25
17834,17,0.59,19,14,0.5,24,22,0.57,30,25
17834,18,0.61,22,14,0.53,28,21,0.6,29,24
17834,19,0.64,23,14,0.58,33,19,0.62,33,23
17834,20,0.67,24,14,0.62,34,18,0.63,33,23
17834,21,0.68,22,14,0.68,33,19,0.63,31,24
17834,22,0.71,22,14,0.72,32,18,0.65,29,24
17834,23,0.74,24,14,0.73,35,19,0.66,29,24
17834,24,0.71,13,14,0.71,26,19,0.63,10,24
17835,1,0.67,14,14,0.71,25,19,0.59,11,24
17835,2,0.61,11,13,0.67,24,20,0.52,10,23
17835,3,0.54,8,13,0.61,19,19,0.47,5,23
17835,4,0.46,9,13,0.55,17,19,0.41,6,23
17835,5,0.39,8,13,0.48,16,18,0.39,NA,23
17835,6,0.33,11,13,0.44,21,18,0.35,NA,23
17835,7,0.29,18,13,0.4,29,18,0.58,23,22
17835,8,0.32,21,13,0.44,32,18,0.97,18,21
17835,9,0.35,21,13,0.47,33,17,1.34,16,19
17835,10,0.37,15,14,0.52,28,15,1.7,11,18
17835,11,0.39,13,14,0.57,31,14,2.07,11,17
17835,12,0.42,13,14,0.65,29,15,2.43,13,15
17835,13,0.44,14,15,0.72,30,16,NA,13,14
17835,14,0.46,13,15,0.81,31,16,NA,13,13
17835,15,0.44,14,15,0.87,30,17,NA,14,13
17835,16,0.42,15,16,0.89,29,18,NA,16,13
17835,17,0.4,16,16,0.91,30,18,NA,15,12
17835,18,0.39,16,16,0.94,28,20,NA,14,12
17835,19,0.39,14,16,0.98,28,20,NA,16,12
17835,20,0.38,13,15,0.98,27,21,NA,17,11
17835,21,0.37,11,15,0.96,25,21,NA,18,10
17835,22,0.37,13,15,0.91,27,21,NA,13,10
17835,23,0.35,11,15,0.83,24,22,NA,9,10
17835,24,0.33,9,16,0.76,18,23,NA,9,10
17836,1,0.29,7,16,0.7,18,24,NA,6,11
17836,2,0.26,5,17,0.62,15,24,NA,5,11
17836,3,0.22,5,17,0.52,12,25,NA,4,12
17836,4,0.19,3,17,0.43,14,25,NA,4,12
17836,5,0.16,5,18,0.38,14,25,NA,6,12
17836,6,0.13,7,18,0.35,21,26,NA,12,12
17836,7,0.12,12,18,0.34,26,27,NA,16,13
17836,8,0.15,16,18,0.39,30,27,NA,15,13
17836,9,0.16,13,18,0.44,29,28,NA,15,14
17836,10,0.19,14,18,0.48,28,29,NA,14,15
17836,11,0.22,13,18,0.53,26,30,NA,12,16
17836,12,0.24,13,19,0.62,32,31,NA,10,17
17836,13,0.26,13,19,0.68,27,32,NA,14,19
17836,14,0.29,NA,20,0.71,26,33,NA,19,20
17836,15,NA,NA,20,0.73,26,34,NA,21,22
17836,16,NA,NA,21,0.7,27,34,NA,23,23
17836,17,NA,NA,22,0.68,27,34,NA,23,24
17836,18,NA,19,22,0.68,25,34,NA,21,24
17836,19,NA,16,22,0.68,25,35,NA,23,26
17836,20,NA,16,23,0.65,26,36,NA,22,26
17836,21,NA,15,23,0.66,24,36,NA,19,26
17836,22,0.35,14,23,0.65,23,35,NA,22,26
17836,23,0.35,16,23,0.64,24,35,NA,20,26
17836,24,0.34,11,23,0.62,19,34,NA,20,26
17837,1,0.33,10,23,0.59,16,34,NA,16,26
17837,2,0.31,7,23,0.55,13,34,NA,14,26
17837,3,0.28,6,23,0.5,11,34,NA,10,26
17837,4,0.25,6,23,0.44,10,34,NA,9,27
17837,5,0.23,7,23,0.37,9,34,NA,10,27
17837,6,0.21,11,23,0.33,12,34,NA,16,27
17837,7,0.19,11,23,0.31,17,34,NA,18,27
17837,8,0.2,12,23,0.32,20,34,NA,17,28
17837,9,0.2,14,24,0.33,21,34,NA,18,28
17837,10,0.22,16,23,0.34,20,34,NA,18,29
17837,11,0.24,13,23,0.35,15,33,NA,15,30
17837,12,0.26,12,23,0.37,15,32,NA,15,31
17837,13,0.28,15,23,0.42,20,31,NA,17,31
17837,14,0.31,16,23,0.49,28,30,NA,21,31
17837,15,0.33,17,23,0.55,23,29,NA,22,31
17837,16,0.35,18,22,0.59,25,30,NA,25,32
17837,17,0.36,20,22,0.61,23,29,NA,31,32
17837,18,0.36,17,21,0.66,27,29,NA,25,33
17837,19,0.37,21,21,0.69,25,29,NA,25,32
17837,20,0.37,18,21,0.7,23,28,NA,19,32
17837,21,0.38,16,21,0.69,20,28,NA,17,33
17837,22,0.38,15,21,0.65,19,28,NA,15,33
17837,23,0.37,12,21,0.59,16,28,NA,17,33
17837,24,0.36,12,21,0.57,21,28,NA,17,32
17838,1,0.36,11,20,0.55,18,28,NA,17,32
17838,2,0.36,13,20,0.51,17,27,NA,12,31
17838,3,0.36,10,20,0.48,13,27,NA,9,31
17838,4,0.34,9,19,0.47,14,26,NA,13,30
17838,5,0.32,9,19,0.46,9,26,NA,25,30
17838,6,0.31,12,19,0.46,15,25,NA,23,30
17838,7,0.31,16,18,0.49,16,24,NA,23,30
17838,8,0.33,18,18,0.49,17,24,NA,21,29
17838,9,0.34,17,17,0.52,18,22,NA,26,28
17838,10,0.34,14,17,0.55,17,21,NA,24,28
17838,11,0.36,20,17,0.61,26,20,NA,26,26
17838,12,0.39,23,17,0.68,30,21,NA,26,25
17838,13,0.42,19,17,0.76,36,21,NA,31,25
17838,14,0.44,14,16,0.82,34,22,NA,33,26
17838,15,0.44,17,17,0.86,33,22,NA,36,26
17838,16,0.44,27,17,0.9,27,22,NA,30,25
17838,17,0.45,22,17,0.91,19,21,NA,25,24
17838,18,0.45,21,17,0.92,23,21,NA,23,23
17838,19,0.45,21,17,0.93,32,21,NA,29,23
17838,20,0.46,29,17,0.92,33,22,NA,31,23
17838,21,0.49,32,17,0.91,31,21,NA,27,22
17838,22,0.53,31,18,0.91,35,22,NA,33,22
17838,23,0.59,33,18,0.9,34,22,NA,36,22
17838,24,0.63,30,19,0.9,33,23,NA,35,22
17839,1,0.64,25,19,0.86,21,22,NA,32,23
17839,2,0.66,23,19,0.81,19,22,NA,31,23
17839,3,0.66,22,20,0.75,18,23,NA,23,24
17839,4,0.64,21,20,0.68,19,23,NA,33,24
17839,5,0.62,25,20,0.61,19,23,NA,31,25
17839,6,0.59,25,20,0.52,19,23,NA,29,25
17839,7,0.55,19,21,0.46,21,25,NA,25,25
17839,8,0.48,14,20,0.38,11,25,NA,22,25
17839,9,0.44,9,20,0.36,8,25,NA,22,26
17839,10,0.41,8,20,0.34,7,25,NA,18,25
17839,11,0.38,8,20,0.32,9,24,NA,14,25
17839,12,0.36,8,20,0.31,13,22,NA,13,25
17839,13,0.33,8,19,0.3,15,21,NA,13,24
17839,14,0.29,7,19,0.29,15,20,NA,14,23
17839,15,0.27,9,18,0.26,9,18,NA,15,22
17839,16,0.28,12,17,0.27,13,17,NA,16,21
17839,17,0.28,9,17,0.28,18,17,NA,18,22
17839,18,0.29,11,17,0.3,16,17,NA,11,23
17839,19,0.29,14,16,0.32,22,18,NA,23,24
17839,20,0.29,15,16,0.35,23,19,NA,32,23
17839,21,0.31,20,15,0.38,25,19,NA,29,23
17839,22,0.34,21,15,0.4,19,17,NA,28,23
17839,23,0.37,23,14,0.41,19,16,NA,27,23
17839,24,0.36,14,13,0.4,14,15,NA,17,23
17840,1,0.36,9,14,0.39,14,15,NA,13,22
17840,2,0.35,7,14,0.38,13,16,NA,10,24
17840,3,0.34,6,13,0.36,9,16,NA,8,24
17840,4,0.32,4,13,0.33,7,16,NA,10,24
17840,5,0.29,7,13,0.29,7,15,NA,22,24
17840,6,0.25,13,13,0.27,12,15,NA,24,24
17840,7,0.21,17,13,0.26,15,14,NA,24,24
17840,8,0.21,20,13,0.27,18,14,NA,23,24
17840,9,0.24,21,13,0.27,16,15,NA,24,25
17840,10,0.26,20,13,0.31,20,16,NA,21,26
17840,11,0.3,20,13,0.36,23,16,NA,23,27
17840,12,0.34,23,14,0.41,29,17,NA,27,28
17840,13,0.39,24,14,0.48,32,18,NA,22,29
17840,14,0.43,19,14,0.51,17,19,NA,21,29
17840,15,0.45,17,14,0.57,20,19,NA,21,29
17840,16,0.46,16,15,0.67,26,20,NA,21,30
17840,17,0.46,16,15,0.71,25,21,NA,18,30
17840,18,0.46,18,16,0.7,26,21,NA,22,29
17840,19,0.47,21,16,0.7,32,21,NA,28,29
17840,20,0.48,30,16,0.68,26,20,NA,34,30
17840,21,0.49,34,16,0.66,29,21,NA,33,31
17840,22,0.54,36,17,0.69,35,23,NA,32,32
17840,23,0.58,35,18,0.69,33,26,NA,31,32
17840,24,0.59,29,18,0.62,29,28,NA,29,33
17841,1,0.58,20,18,0.61,23,29,NA,22,33
17841,2,0.56,13,18,0.6,16,29,NA,17,32
17841,3,0.54,13,18,0.57,17,29,NA,25,31
17841,4,0.49,18,18,0.56,26,29,NA,26,31
17841,5,0.44,15,19,0.54,23,30,NA,15,31
17841,6,0.37,12,19,0.52,22,31,NA,17,31
17841,7,0.32,13,19,0.49,21,32,NA,21,31
17841,8,0.3,16,19,0.5,26,32,NA,22,30
17841,9,0.31,22,20,0.49,26,31,NA,19,29
17841,10,0.33,25,20,0.53,32,31,NA,22,29
17841,11,0.35,NA,21,0.58,34,31,NA,23,29
17841,12,0.34,NA,22,0.61,31,32,NA,28,29
17841,13,0.34,6,22,0.65,33,33,NA,24,29
17841,14,0.36,9,22,0.65,23,33,NA,19,29
17841,15,NA,17,22,0.67,26,32,NA,19,28
17841,16,NA,17,22,0.64,19,32,NA,23,27
17841,17,NA,20,22,0.64,25,31,NA,24,27
17841,18,NA,25,22,0.61,26,30,NA,24,27
17841,19,NA,23,22,0.59,27,29,NA,25,26
17841,20,NA,24,22,0.55,27,29,NA,26,25
17841,21,0.46,22,22,0.53,29,28,NA,27,23
17841,22,0.45,15,22,0.51,20,27,NA,17,24
17841,23,0.44,13,22,0.46,16,26,NA,14,25
17841,24,0.43,9,22,0.44,14,26,NA,15,25
17842,1,0.41,9,22,0.41,13,25,NA,18,25
17842,2,0.4,8,22,0.39,12,25,NA,19,25
17842,3,0.4,10,22,0.36,13,25,NA,17,25
17842,4,0.38,10,22,0.33,12,25,NA,25,24
17842,5,0.35,8,22,0.3,19,25,NA,18,24
17842,6,0.36,14,21,0.32,23,25,NA,26,23
17842,7,0.36,19,21,0.37,26,24,NA,22,23
17842,8,0.39,21,21,0.42,28,24,NA,21,23
17842,9,0.42,19,21,0.44,26,24,NA,18,23
17842,10,0.42,13,20,0.47,20,24,NA,17,23
17842,11,0.4,9,20,0.5,23,25,NA,18,23
17842,12,0.39,8,19,0.57,23,24,NA,19,22
17842,13,0.4,10,18,0.59,21,23,NA,18,22
17842,14,0.38,10,18,0.61,20,23,NA,17,22
17842,15,0.37,14,18,0.62,24,24,NA,21,23
17842,16,0.35,14,18,0.63,21,24,NA,20,24
17842,17,0.34,17,18,0.66,22,25,NA,22,27
17842,18,0.34,17,19,0.69,26,26,NA,26,29
17842,19,0.35,17,19,0.7,22,27,NA,28,31
17842,20,0.37,18,19,0.69,27,28,NA,25,31
17842,21,0.39,21,19,0.69,26,28,NA,23,32
17842,22,0.4,20,18,0.7,26,28,NA,27,30
17842,23,0.43,24,17,0.69,26,26,NA,23,29
17842,24,0.43,25,17,0.64,14,25,NA,12,29
17843,1,0.42,19,18,0.59,8,26,NA,10,29
17843,2,0.4,5,18,0.53,6,26,NA,9,30
17843,3,0.38,4,18,0.47,5,26,NA,6,30
17843,4,0.35,3,19,0.41,5,26,NA,8,31
17843,5,0.32,3,19,0.37,5,26,NA,9,32
17843,6,0.29,6,19,0.31,7,26,NA,16,33
17843,7,0.27,11,19,0.27,11,27,NA,15,33
17843,8,0.26,12,19,0.27,14,27,NA,16,33
17843,9,0.28,12,19,0.29,15,27,NA,22,34
17843,10,0.3,10,20,0.35,17,27,NA,16,35
17843,11,0.32,9,21,0.4,15,27,NA,17,35
17843,12,0.35,12,21,0.44,14,27,NA,16,35
17843,13,0.38,12,22,0.47,13,26,NA,18,36
17843,14,0.41,12,22,0.57,19,26,NA,16,36
17843,15,0.42,11,22,0.59,18,26,NA,14,36
17843,16,0.43,11,22,0.62,21,26,NA,15,34
17843,17,0.43,14,22,0.68,28,25,NA,19,32
17843,18,0.5,30,23,0.73,29,25,NA,17,31
17843,19,0.56,30,23,0.77,28,26,NA,22,29
17843,20,0.59,29,23,0.84,31,27,NA,27,30
17843,21,0.66,30,24,0.9,32,28,NA,29,30
17843,22,0.83,33,24,0.9,34,27,NA,25,30
17843,23,0.96,32,26,0.93,30,28,NA,25,30
17843,24,0.99,22,26,0.92,19,28,NA,24,31
17844,1,1,16,26,0.86,25,28,NA,20,31
17844,2,0.92,11,25,0.77,13,28,NA,19,30
17844,3,0.86,8,25,0.69,9,28,NA,19,30
17844,4,0.81,6,25,0.6,9,27,NA,23,31
17844,5,0.72,7,25,0.53,8,27,NA,27,31
17844,6,0.53,10,25,0.43,10,26,NA,25,31
17844,7,0.4,15,25,0.38,13,26,NA,24,32
17844,8,0.38,20,25,0.38,16,25,NA,22,33
17844,9,0.38,16,24,0.38,17,25,NA,22,34
17844,10,0.4,16,24,0.4,15,25,NA,26,34
17844,11,0.43,24,26,0.43,16,26,NA,26,35
17844,12,0.47,16,28,0.47,16,26,NA,26,36
17844,13,0.52,20,28,0.54,19,27,NA,24,39
17844,14,0.56,24,29,0.57,NA,28,NA,24,45
17844,15,0.6,22,31,0.61,35,29,NA,20,47
17844,16,0.61,18,31,NA,NA,31,NA,23,48
17844,17,0.64,27,32,NA,36,32,NA,38,50
17844,18,0.67,29,32,NA,37,33,NA,42,51
17844,19,0.69,32,32,NA,37,33,NA,43,52
17844,20,0.72,37,32,NA,41,32,NA,41,53
17844,21,0.78,42,33,NA,39,32,NA,34,54
17844,22,0.81,41,33,1.02,38,33,NA,32,54
17844,23,0.83,32,32,1.01,39,33,NA,30,54
17844,24,0.84,23,32,1.03,34,35,NA,26,54
17845,1,0.82,23,33,0.97,19,36,NA,30,55
17845,2,0.79,17,33,0.93,16,36,NA,26,56
17845,3,0.75,12,33,0.87,15,35,NA,20,56
17845,4,0.68,10,34,0.79,14,35,NA,23,56
17845,5,0.59,13,33,0.7,20,36,NA,13,55
17845,6,0.52,14,34,0.61,11,39,NA,12,55
17845,7,0.45,8,35,0.53,12,38,NA,13,56
17845,8,0.41,10,36,0.44,18,40,NA,17,56
17845,9,0.38,12,36,0.42,16,40,NA,24,54
